0,1
-0.345854378835683,0.3264651934675048
-0.3419079565775639,0.3228426200487239
-0.33790977120508114,0.3192590928094521
-0.3380096253618076,0.3191837703838948
-0.33144779779311595,0.31313442365978245
-0.3121628177080709,0.29468427459350804
-0.31533563569780393,0.29815712369230585
-0.31032888910930995,0.2931345601175755
-0.30354104798926257,0.2865224280415556
-0.3042062654145251,0.2874871840860079
-0.3141509156339826,0.2968509682717277
-0.3106377624646999,0.29363484229860165
-0.32056490240643537,0.3030118349138294
-0.3327598170347527,0.31434455420609553
-0.3281111230420626,0.3097851757120154
-0.3210653514682267,0.30336760686756975
-0.32140162349393064,0.30384722156340804
-0.317880654129799,0.30063699153666995
-0.3075346018428802,0.29084272183393245
-0.30785140441574677,0.2906037499273702
-0.3389644034501165,0.31919683087323286
-0.35515148701522614,0.3333843428636021
-0.33418064679740994,0.3147393334373696
-0.3131767002515424,0.29538602403641606
-0.30828006853234063,0.29101367101588893
-0.30283235708129774,0.28559046510529124
-0.31000084705000797,0.29264873735737607
-0.3051528329997698,0.28823971084351296
-0.33183577947928145,0.3128417596122172
-0.33231165299650484,0.31321606949854763
-0.365141336962786,0.34491385044856004
-0.3774526304013711,0.3532256908242109
-0.3630646165307349,0.3413474611170013
-0.35185194735217606,0.33147362878429576
-0.32838402765909847,0.30957931710407355
-0.33003576621990666,0.3112664619686937
-0.3186980681512172,0.30075366909155443
-0.32588547743849167,0.307797670040118
-0.3169253430019241,0.2991577873611225
-0.3145761031925034,0.29726351181278343
-0.31331396710959614,0.29601575318334256
-0.30731304725882164,0.29027657297425224
-0.30464330936502626,0.28789078406145174
-0.31543959701035607,0.2980787031389483
-0.3105780281303201,0.29367990136376265
-0.3180425283730331,0.3005148858473791
-0.31701681874762866,0.29982205786079946
-0.31742249397030975,0.3002493200326256
-0.31790468209902994,0.3006188666535101
-0.3118234067266256,0.2949403005740114
-0.3118254440022424,0.29493876380733075
-0.30628859830634275,0.289582794031341
-0.299907926108151,0.2833967973934333
-0.3031458571443581,0.2868205301333671
-0.30313401713419497,0.2868294613417749
-0.29804425028619297,0.28186952197340226
-0.2971466787194751,0.2810800363242589
-0.28493094505239347,0.2690297484615567
-0.28858368643036547,0.27287381147473905
